,b'snapshot-date,sku,fnsku,asin,product-name,condition,sales-rank,product-group,total-quantity,sellable-quantity,unsellable-quantity,inv-age-0-to-90-days,inv-age-91-to-180-days,inv-age-181-to-270-days,inv-age-271-to-365-days,inv-age-365-plus-days,units-shipped-last-24-hrs,units-shipped-last-7-days,units-shipped-last-30-days,units-shipped-last-90-days,units-shipped-last-180-days,units-shipped-last-365-days,weeks-of-cover-t7,weeks-of-cover-t30,weeks-of-cover-t90,weeks-of-cover-t180,weeks-of-cover-t365,num-afn-new-sellers,num-afn-used-sellers,currency,your-price,sales-price,lowest-afn-new-price,lowest-afn-used-price,lowest-mfn-new-price,lowest-mfn-used-price,qty-to-be-charged-ltsf-12-mo,qty-in-long-term-storage-program,qty-with-removals-in-progress,projected-ltsf-12-mo,per-unit-volume,is-hazmat,in-bound-quantity,asin-limit,inbound-recommend-quantity,qty-to-be-charged-ltsf-6-mo,projected-ltsf-6-mo
10,2020-08-08T23:00:00+00:00,IUFFO00507DG/RD36 AMZ,X0011DVP6L,B0716PW96G,Izas Sandalia Frosty,New,10374,gl_sports,2,2,0,0,2,0,0,0,0,0,0,0,0,1,Infinite,Infinite,Infinite,Infinite,104.0,2,0,EUR,32.99,32.99,28.48,0.00,28.49,0.00,0,0,,0.00,11424.025104,N,0,0,0,0,0.00
11,2020-08-08T23:00:00+00:00,IUFFO00507DG/RD37 AMZ,X0011DVMI7,B071998684,Izas Sandalia Frosty,New,10374,gl_sports,2,2,0,0,2,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,2,0,EUR,26.17,26.17,26.17,0.00,29.99,0.00,0,0,,0.00,7039.115856,N,0,0,0,0,0.00
12,2020-08-08T23:00:00+00:00,IUFFO00507DG/RD38 AMZ,X0011C972V,B071L6V7DW,Izas Sandalia Frosty,New,10374,gl_sports,2,2,0,0,2,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,2,0,EUR,32.99,32.99,32.99,0.00,37.99,0.00,0,0,,0.00,10979.716828,N,0,0,0,0,0.00
13,2020-08-08T23:00:00+00:00,IMFSD01409BM/BV43 AMZ,X00117SJLV,B07PW97ZCF,"Sandalias Resistentes al Agua Tyne Izas (43 EU, Bluemoon/Blue River)",New,2479,gl_shoes,1,1,0,1,0,0,0,0,0,1,5,13,13,13,1.0,0.8,1.0,2.0,4.0,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,4950.010903,N,0,0,0,0,0.00
14,2020-08-08T23:00:00+00:00,IMFSD01409BR/OR39 AMZ,X00116FJVZ,B07PXG67PM,"Sandalias Resistentes al Agua Tyne Izas (39 EU, Brown/Orange)",New,2479,gl_shoes,2,2,0,2,0,0,0,0,0,0,1,1,1,1,Infinite,8.0,26.0,52.0,104.0,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,6460.446191,N,0,0,0,0,0.00
15,2020-08-08T23:00:00+00:00,IMFSD01409BR/OR42 AMZ,X00116FE4R,B07NLFVJG8,"Sandalias Resistentes al Agua Tyne Izas (42 EU, Brown/Orange)",New,2479,gl_shoes,3,2,1,2,0,0,0,0,0,0,2,8,8,8,Infinite,4.0,3.25,6.5,13.0,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,5517.612098,N,0,0,0,0,0.00
16,2020-08-08T23:00:00+00:00,IMFSD01409BR/OR45 AMZ,X00116FDSJ,B07PW97VX2,"Sandalias Resistentes al Agua Tyne Izas (45 EU, Brown/Orange)",New,2479,gl_shoes,2,2,0,2,0,0,0,0,0,2,2,2,2,2,1.0,4.0,13.0,26.0,52.0,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,7970.897522,N,0,0,0,0,0.00
17,2020-08-08T23:00:00+00:00,IMFSD01409BM/BV40 AMZ,X00116F8X9,B07PXFLJQG,"Sandalias Resistentes al Agua Tyne Izas (40 EU, Bluemoon/Blue River)",New,2479,gl_shoes,1,1,0,1,0,0,0,0,0,1,1,5,5,5,1.0,4.0,2.6,5.2,10.4,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,8446.482594,N,0,0,0,0,0.00
18,2020-08-08T23:00:00+00:00,IUFSD01410SM44 AMZ,X00116F6YF,B07QHG7DK1,"Izas Frosty II Sandalia Unisex Adulto (Smoke, 44)",New,0,gl_sports,1,1,0,1,0,0,0,0,0,0,0,1,1,1,Infinite,Infinite,13.0,26.0,52.0,1,0,EUR,31.99,31.99,31.99,0.00,34.99,0.00,0,0,,0.00,9237.395291,N,0,0,0,0,0.00
19,2020-08-08T23:00:00+00:00,IMFSD01409BR/OR41 AMZ,X00116F4OH,B07PVC7VV7,"Sandalias Resistentes al Agua Tyne Izas (41 EU, Brown/Orange)",New,2479,gl_shoes,3,3,0,3,0,0,0,0,0,2,2,7,7,7,1.5,6.0,5.5714285714286,11.1428571428571,22.2857142857143,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,5586.012247,N,0,0,0,0,0.00
20,2020-08-08T23:00:00+00:00,IMFSD01409BM/BV41 AMZ,X00116EXZD,B07PXBSSYK,"Sandalias Resistentes al Agua Tyne Izas (41 EU, Bluemoon/Blue River)",New,2479,gl_shoes,3,3,0,3,0,0,0,0,0,0,2,4,4,4,Infinite,6.0,9.75,19.5,39.0,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,5400.011894,N,0,0,0,0,0.00
21,2020-08-08T23:00:00+00:00,IWFFO00822BG/LL40 AMZ,X00116EX8P,B07B133M8L,Izas Sandalia Ancelle,New,1276,gl_sports,1,1,0,1,0,0,0,0,0,0,2,5,5,5,Infinite,2.0,2.6,5.2,10.4,1,0,EUR,34.99,34.99,34.99,0.00,33.99,0.00,0,0,,0.00,7270.253886,N,0,0,0,0,0.00
22,2020-08-08T23:00:00+00:00,IUFSD01410BK43 AMZ,X00116EF97,B07QGJBWKP,"Izas Frosty II Sandalia Unisex Adulto (Black, 43)",New,13950,gl_sports,1,1,0,1,0,0,0,0,0,0,1,2,3,3,Infinite,4.0,6.5,8.6666666666667,17.3333333333333,1,0,EUR,31.99,31.99,31.99,0.00,34.99,0.00,0,0,,0.00,8250.018144,N,0,0,0,0,0.00
23,2020-08-08T23:00:00+00:00,IWFFO00822BK/SV40 AMZ,X00116E7KJ,B07B12CZKZ,Izas Sandalia Ancelle,No Listing,1276,gl_sports,1,0,1,0,0,0,0,0,0,0,0,1,3,5,Infinite,Infinite,0.0,0.0,0.0,1,0,EUR,0.00,0.00,34.99,0.00,34.99,0.00,0,0,,0.00,7440.016327,N,0,0,0,0,0.00
24,2020-08-08T23:00:00+00:00,IWFSD01186BK/DG41 AMZ,X00116E2QD,B07RD6CZR8,"Izas Outoor Eyre, Sandalias Deportivas para Mujer, Black Dark Grey",No Listing,4794,gl_shoes,1,0,1,0,0,0,0,0,0,0,0,3,3,3,Infinite,Infinite,0.0,0.0,0.0,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,5293.691603,N,0,0,0,0,0.00
25,2020-08-08T23:00:00+00:00,IUFSD01410SM45 AMZ,X00116DYOT,B07QHKBKVK,"Izas Frosty II Sandalia Unisex Adulto (Smoke, 45)",New,81826,gl_sports,1,1,0,1,0,0,0,0,0,0,2,2,2,2,Infinite,2.0,6.5,13.0,26.0,1,0,EUR,31.99,31.99,31.99,0.00,0.00,0.00,0,0,,0.00,8096.017766,N,0,0,0,0,0.00
26,2020-08-08T23:00:00+00:00,IUFSD01410BK44 AMZ,X00116DMGT,B07QHK1QQG,"Izas Frosty II Sandalia Unisex Adulto (Black, 44)",New,13950,gl_sports,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,31.99,31.99,31.99,0.00,34.99,0.00,0,0,,0.00,4800.010551,N,0,0,0,0,0.00
27,2020-08-08T23:00:00+00:00,IUFSD01410SM43 AMZ,X00115AILR,B07QFDJYR8,"Izas Frosty II Sandalia Unisex Adulto (Smoke, 43)",New,13950,gl_sports,1,1,0,1,0,0,0,0,0,0,1,1,1,1,Infinite,4.0,13.0,26.0,52.0,1,0,EUR,31.99,31.99,31.99,0.00,34.99,0.00,0,0,,0.00,7463.516379,N,0,0,0,0,0.00
28,2020-08-08T23:00:00+00:00,IUFSD01410SM41 AMZ,X00115AICB,B07QHN38VR,"Izas Frosty II Sandalia Unisex Adulto (Smoke, 41)",New,0,gl_sports,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,1,0,EUR,31.99,31.99,31.99,0.00,0.00,0.00,0,0,,0.00,5796.012753,N,0,0,0,0,0.00
29,2020-08-08T23:00:00+00:00,IWFSD01412FX/LR36 AMZ,X001159WRD,B07R58QWWH,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Fuxia Light Rose",New,971,gl_shoes,2,2,0,2,0,0,0,0,0,0,1,3,3,3,Infinite,8.0,8.6666666666667,17.3333333333333,34.6666666666667,1,0,EUR,34.99,34.99,34.99,0.00,29.99,0.00,0,0,,0.00,3325.007286,N,0,0,0,0,0.00
30,2020-08-08T23:00:00+00:00,IWFSD01412FX/LR38 AMZ,X001159V8N,B07R8F9BFS,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Fuxia Light Rose",No Listing,971,gl_shoes,1,0,1,0,0,0,0,0,0,0,3,10,11,13,Infinite,0.0,0.0,0.0,0.0,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,7656.016839,N,0,0,0,0,0.00
31,2020-08-08T23:00:00+00:00,IWFSD01412FX/LR40 AMZ,X001159PGB,B07R59763N,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Fuxia Light Rose",New,971,gl_shoes,2,2,0,2,0,0,0,0,0,0,4,13,13,18,Infinite,2.0,2.0,4.0,5.7777777777778,2,0,EUR,34.99,34.99,31.66,0.00,29.99,0.00,0,0,,0.00,5997.61315,N,0,0,0,0,0.00
32,2020-08-08T23:00:00+00:00,IWFSD01412BM/CF40 AMZ,X001159H91,B07R67SN64,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Bluemoon Coral Fluor",New,971,gl_shoes,2,2,0,2,0,0,0,0,0,0,7,25,25,28,Infinite,1.14285714285714,1.04,2.08,3.7142857142857,1,0,EUR,34.99,34.99,34.99,0.00,29.99,0.00,0,0,,0.00,5392.33185,N,0,0,0,0,0.00
33,2020-08-08T23:00:00+00:00,IWFFO00822BG/LL39 AMZ,X00113D0D7,B07B19Z3SQ,Izas Sandalia Ancelle,No Listing,1276,gl_sports,1,0,1,0,0,0,0,0,0,0,1,7,7,8,Infinite,0.0,0.0,0.0,0.0,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,7223.931799,N,0,0,0,0,0.00
34,2020-08-08T23:00:00+00:00,IMFSD01409BM/BV44 AMZ,X00113CV7N,B07PYJPT1N,"Sandalias Resistentes al Agua Tyne Izas (44 EU, Bluemoon/Blue River)",New,2479,gl_shoes,1,1,0,1,0,0,0,0,0,2,3,9,9,9,0.5,1.33333333333333,1.4444444444444,2.8888888888889,5.7777777777778,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,6969.0153,N,0,0,0,0,0.00
35,2020-08-08T23:00:00+00:00,IWFSD01412BM/CF38 AMZ,X00113C7QD,B07R59KR5R,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Bluemoon Coral Fluor",New,971,gl_shoes,2,2,0,2,0,0,0,0,0,0,3,26,26,28,Infinite,2.66666666666667,1.0,2.0,3.7142857142857,1,0,EUR,34.99,34.99,34.99,0.00,29.99,0.00,0,0,,0.00,7128.015644,N,0,0,0,0,0.00
36,2020-08-08T23:00:00+00:00,IWFSD01412BM/CF39 AMZ,X00113C67N,B07R662NLH,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Bluemoon Coral Fluor",New,971,gl_shoes,3,3,0,3,0,0,0,0,0,0,1,22,22,27,Infinite,12.0,1.7727272727273,3.5454545454545,5.7777777777778,1,0,EUR,34.99,34.99,34.99,0.00,29.99,0.00,0,0,,0.00,7656.016839,N,0,0,0,0,0.00
37,2020-08-08T23:00:00+00:00,IWFSD01412BM/CF36 AMZ,X00113C5U1,B07R5777TD,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Bluemoon Coral Fluor",New,971,gl_shoes,2,2,0,2,0,0,0,0,0,2,4,13,13,14,1.0,2.0,2.0,4.0,7.4285714285714,1,0,EUR,34.99,34.99,34.99,0.00,29.99,0.00,0,0,,0.00,5021.531041,N,0,0,0,0,0.00
38,2020-08-08T23:00:00+00:00,IWFSD01412FX/LR41 AMZ,X00113C5PB,B07R68DBYC,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Fuxia Light Rose",New,971,gl_shoes,2,2,0,2,0,0,0,0,0,0,5,11,11,11,Infinite,1.6,2.3636363636364,4.7272727272727,9.4545454545455,1,0,EUR,34.99,34.99,34.99,0.00,29.99,0.00,0,0,,0.00,5762.412643,N,0,0,0,0,0.00
39,2020-08-08T23:00:00+00:00,IWFSD01412WB/SD40 AMZ,X00113C41V,B07R6664NY,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Wasabi Sand",No Listing,971,gl_shoes,4,3,1,3,0,0,0,0,0,0,0,8,8,8,Infinite,Infinite,4.875,9.75,19.5,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,6082.573332,N,0,0,0,0,0.00
40,2020-08-08T23:00:00+00:00,IMFSD01409BR/OR43 AMZ,X001107UDB,B07PYHQSRY,"Sandalias Resistentes al Agua Tyne Izas (43 EU, Brown/Orange)",New,2479,gl_shoes,1,1,0,1,0,0,0,0,0,0,1,8,8,8,Infinite,4.0,1.625,3.25,6.5,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,6930.015198,N,0,0,0,0,0.00
41,2020-08-08T23:00:00+00:00,IMFSD01409BR/OR44 AMZ,X001107R07,B07PW95VCR,"Sandalias Resistentes al Agua Tyne Izas (44 EU, Brown/Orange)",New,2479,gl_shoes,2,2,0,2,0,0,0,0,0,1,2,4,4,4,2.0,4.0,6.5,13.0,26.0,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,6457.889213,N,0,0,0,0,0.00
42,2020-08-08T23:00:00+00:00,IWFSD01186BK/DG39 AMZ,X0010Z48HN,B07RF6Z4B9,"Izas Outoor Eyre, Sandalias Deportivas para Mujer, Black Dark Grey",No Listing,4794,gl_shoes,1,0,1,0,0,0,0,0,0,0,3,5,5,5,Infinite,0.0,0.0,0.0,0.0,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,6762.014879,N,0,0,0,0,0.00
43,2020-08-08T23:00:00+00:00,IWFSD01412FX/LR37 AMZ,X0010Z3XGP,B07R66SFS3,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Fuxia Light Rose",New,971,gl_shoes,1,1,0,1,0,0,0,0,0,2,3,11,12,13,0.5,1.33333333333333,1.1818181818182,2.1666666666667,4.0,1,0,EUR,34.99,34.99,34.99,0.00,29.99,0.00,0,0,,0.00,4704.010314,N,0,0,0,0,0.00
44,2020-08-08T23:00:00+00:00,IWFSD01412WB/SD36 AMZ,X0010Z3V3F,B07R67JBCD,"Izas Outdoor Leeds, Sandalias Deportivas para Mujer, Wasabi Sand",New,971,gl_shoes,1,1,0,1,0,0,0,0,0,1,2,8,8,12,1.0,2.0,1.625,3.25,4.3333333333333,2,0,EUR,34.99,34.99,31.67,0.00,29.99,0.00,0,0,,0.00,5040.011085,N,0,0,0,0,0.00
45,2020-08-08T23:00:00+00:00,IWYPD00933FX/BKL AMZ,X000RA6HO9,B074KCNMQ5,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,16952,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,8750.019209,N,0,0,0,0,0.00
46,2020-08-08T23:00:00+00:00,IWYPD00933AB/YWM AMZ,X000RA6DCF,B01MDLGN34,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,16952,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,7998.017566,N,0,0,0,0,0.00
47,2020-08-08T23:00:00+00:00,IWYPD00933AB/YWL AMZ,X000RA6D2F,B01M6W0RDA,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,16952,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,9000.019774,N,0,0,0,0,0.00
48,2020-08-08T23:00:00+00:00,IWYPD00933AB/YWS AMZ,X000RA6D25,B01M7OUHU4,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,16952,gl_sports,2,2,0,0,0,2,0,0,0,0,0,0,1,1,Infinite,Infinite,Infinite,52.0,104.0,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,11520.025292,N,0,0,0,0,0.00
49,2020-08-08T23:00:00+00:00,IWYPD00933FX/BKM AMZ,X000RA63K7,B074KD9XZL,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,16952,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,9250.020339,N,0,0,0,0,0.00
50,2020-08-08T23:00:00+00:00,IWYPD00933FX/BKS AMZ,X000RA2BPX,B074KBWQ27,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,16952,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,10500.023051,N,0,0,0,0,0.00
51,2020-08-08T23:00:00+00:00,IMYPD00918BV/BMXL AMZ,X000R4R6RR,B01M5AIJLM,Izas Chaqueta Fibra Nasser,No Listing,39724,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,30361.026707,N,0,0,0,0,0.00
52,2020-08-08T23:00:00+00:00,IMYPD00918BV/BML AMZ,X000R4QXHB,B01M3P3NW7,Izas Chaqueta Fibra Nasser,No Listing,39724,gl_sports,3,3,0,0,0,3,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,12210.026784,N,0,0,0,0,0.00
53,2020-08-08T23:00:00+00:00,IMYPD00918BV/BMM AMZ,X000R4O67F,B01M7OUCKD,Izas Chaqueta Fibra Nasser,No Listing,39724,gl_sports,4,4,0,0,0,4,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,10800.023739,N,0,0,0,0,0.00
54,2020-08-08T23:00:00+00:00,IWYPD00933BK/FXM AMZ,X000R4FZLV,B01MCSSV51,Izas Chaqueta de Fibra Ultraligera Ailama,No Listing,16952,gl_sports,18,18,0,0,0,18,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,14041.127451,N,0,0,0,0,0.00
55,2020-08-08T23:00:00+00:00,IWFFO01049FX40 AMZ1,X000PSBUU9,B06XSKB14B,"Sandalias de exterior IZAS para hombre Pineta - Fuxia, talla 40 EU",No Listing,8591,gl_sports,2,2,0,2,0,0,0,0,0,0,0,0,0,0,Infinite,Infinite,Infinite,Infinite,Infinite,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,7068.015556,N,0,0,0,0,0.00
56,2020-08-08T23:00:00+00:00,IWFFO01051TQ41 AMZ,X000PRC4YV,B06XSV7RXY,Izas Sandalia Tena,New,328,gl_sports,7,7,0,7,0,0,0,0,1,2,5,19,23,29,3.5,5.6,4.7894736842105,7.9130434782609,12.551724137931,1,0,EUR,34.99,34.99,34.99,0.00,34.99,0.00,0,0,,0.00,6773.514903,N,0,0,0,0,0.00
57,2020-08-08T23:00:00+00:00,IWFFO01051TQ39 AMZ,X000PRBZ4L,B06XT35WYF,Izas Sandalia Tena,No Listing,328,gl_sports,1,0,1,0,0,0,0,0,0,0,0,13,17,32,Infinite,Infinite,0.0,0.0,0.0,1,0,EUR,0.00,0.00,34.99,0.00,34.99,0.00,0,0,,0.00,7257.305144,N,0,0,0,0,0.00
58,2020-08-08T23:00:00+00:00,IWFFO01051TQ36 AMZ,X000PRBNPH,B06XT2WNQH,Izas Sandalia Tena,No Listing,328,gl_sports,1,0,1,0,0,0,0,0,0,0,0,10,11,14,Infinite,Infinite,0.0,0.0,0.0,1,0,EUR,0.00,0.00,34.99,0.00,34.99,0.00,0,0,,0.00,7335.904148,N,0,0,0,0,0.00
59,2020-08-08T23:00:00+00:00,IWFFO01051TQ37 AMZ,X000PR28QZ,B06XSS38G4,Izas Sandalia Tena,No Listing,328,gl_sports,2,1,1,1,0,0,0,0,0,0,0,11,13,18,Infinite,Infinite,1.1818181818182,2.0,2.8888888888889,1,0,EUR,0.00,0.00,34.99,0.00,34.99,0.00,0,0,,0.00,7068.015556,N,0,0,0,0,0.00
60,2020-08-08T23:00:00+00:00,IWFFO01051TQ40 AMZ,X000PQXIMJ,B06XT1K9X3,Izas Sandalia Tena,No Listing,328,gl_sports,1,0,1,0,0,0,0,0,0,0,0,12,16,29,Infinite,Infinite,0.0,0.0,0.0,1,0,EUR,0.00,0.00,34.99,0.00,34.99,0.00,0,0,,0.00,6773.514903,N,0,0,0,0,0.00
61,2020-08-08T23:00:00+00:00,IWFFO01049FX40 AMZ,X000OZ3AU1,B06XSK9WK1,Izas Sandalia Pineta,No Listing,29313,gl_sports,1,0,1,0,0,0,0,0,0,0,1,8,8,8,Infinite,0.0,0.0,0.0,0.0,0,0,EUR,0.00,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,6773.514903,N,0,0,0,0,0.00
